NTRDBT,JOINT,ORGD1FPRSE,PRFILE,SUCCESS,DISTSUCCESS,FEEP,FEEI,FEEW,REALPROPNULL,REALPROPNONE,REALPROPVALUE,REALPROPVALUESQR,REALPROPVALUELOG,PERSPROPNULL,PERSPROPVALUE,PERSPROPVALUESQR,PERSPROPVALUELOG,UNSECNPRNULL,UNSECNPRVALUE,UNSECNPRVALUESQR,UNSECNPRVALUELOG,UNSECEXCESS,UNSECPRNULL,UNSECPRVALUE,UNSECPRVALUESQR,UNSECPRVALUELOG,AVGMNTHINULL,AVGMNTHIVALUE,AVGMNTHIVALUESQR,AVGMNTHIVALUELOG,IEINDEX,IEGAP
0,1,0,0,0,0.6579,0,0,0,0,0,89000,7921000000,11.3964,0,24246.88,587911189.7,10.096,0,576.94,332859.7636,6.3577,0,0,2349.23,5518881.593,7.7618,0,4087.08,16704222.93,8.3156,1.0383,150.88
0,0,0,1,0,0.5692,0,0,0,0,1,0,0,0,0,5395.5,29111420.25,8.5933,0,8082.95,65334080.7,8.9975,0,0,0,0,0,0,525.2,275835.04,6.2638,0.4722,-586.96
0,0,0,1,0,0.5549,0,0,0,0,0,317600,1.0087E+11,12.6685,0,7010,49140100,8.8551,0,75000,5625000000,11.2252,0,0,133980,17950640400,11.8054,0,7000,49000000,8.8537,1.5301,2425
0,0,0,0,0,0.4523,0,1,0,0,0,50000,2500000000,10.8198,0,16645,277056025,9.7199,0,35932.29,1291129465,10.4894,0,0,0,0,0,0,2279.18,5194661.472,7.7316,1.8759,1064.18
0,0,0,0,1,0.1699,0,0,0,0,0,740000,5.476E+11,13.5144,0,20645,426216025,9.9352,0,129769,16839993361,11.7735,0,0,0,0,0,0,8027.65,64443164.52,8.9906,1.0645,486.37
0,1,0,0,1,0.6579,0,0,0,0,1,0,0,0,0,16444.93,270435722.7,9.7078,0,37085,1375297225,10.521,0,0,7342,53904964,8.9014,0,3467.61,12024319.11,8.1512,1.0861,274.88
0,0,0,0,0,0.4686,0,0,0,0,0,90000,8100000000,11.4076,0,5795.4,33586661.16,8.6648,0,3384.82,11457006.43,8.1271,0,0,0,0,0,0,1183,1399489,7.0758,1.0685,75.8
0,0,0,0,0,0.5883,0,1,0,0,1,0,0,0,0,4850,23522500,8.4867,0,13835,191407225,9.535,0,0,0,0,0,0,2319,5377761,7.7489,1.0451,100
0,0,0,1,0,0.5883,0,1,0,0,0,18415,339112225,9.8209,0,14678,215443684,9.5941,0,1704,2903616,7.4407,0,0,1183,1399489,7.0758,0,2095.57,4391413.625,7.6476,1.5022,700.57
0,0,0,1,0,0.5296,0,0,0,0,0,170000,28900000000,12.0436,0,5659,32024281,8.641,0,55017.32,3026905500,10.9154,0,0,59763.3,3571652027,10.9981,0,3268.21,10681196.6,8.092,1.1846,509.21
0,1,0,0,1,0.4455,0,0,0,0,0,275000,75625000000,12.5245,0,71342,5089680964,11.1752,0,173308,30035662864,12.0628,0,0,15962,254785444,9.678,0,7025,49350625,8.8572,1.1204,755
0,1,0,1,0,0.4523,0,1,0,0,0,296200,87734440000,12.5988,0,62684,3929283856,11.0459,0,0,0,0,0,0,0,0,0,0,4727.17,22346136.21,8.4611,1.2539,957.17
0,1,0,0,1,0.6793,0,0,0,0,0,120000,14400000000,11.6952,0,17314.67,299797797.2,9.7593,0,21434,459416356,9.9727,0,0,0,0,0,0,4128.86,17047484.9,8.3258,1.1415,511.8
0,1,0,0,0,0.3822,0,0,0,0,0,182000,33124000000,12.1118,0,46000,2116000000,10.7364,0,51137.04,2614996860,10.8423,0,0,0,0,0,0,6671.52,44509179.11,8.8056,1.0554,350
0,0,1,0,0,0.6421,0,0,0,0,0,350000,1.225E+11,12.7657,0,4600,21160000,8.4338,0,0,0,0,0,0,0,0,0,0,3984,15872256,8.29,1.0109,43
0,0,0,1,0,0.734,0,0,0,0,0,70000,4900000000,11.1563,0,41425,1716030625,10.6316,0,6347,40284409,8.7557,0,0,0,0,0,0,4515,20385225,8.4152,1.1416,560
0,0,0,1,1,0.3525,0,0,0,0,1,0,0,0,0,7200,51840000,8.8818,0,54223.53,2940191206,10.9009,0,0,2849,8116801,7.9547,0,3950,15602500,8.2815,1.0822,300
0,1,0,0,1,0.4293,0,0,0,0,0,130000,16900000000,11.7753,0,23294,542610436,10.056,0,71800.67,5155336212,11.1816,0,0,2559,6548481,7.8474,0,4244.28,18013912.72,8.3533,1.3971,1206.28
0,1,0,1,1,0.5883,0,1,0,0,0,65147,4244131609,11.0844,0,24257,588402049,10.0965,0,7912,62599744,8.9761,0,0,1074.15,1153798.223,6.9793,0,3658,13380964,8.2047,1.2472,725
0,1,0,0,0,0.331,0,1,0,0,0,68500,4692250000,11.1346,0,8380,70224400,9.0336,0,41805.98,1747739964,10.6408,0,0,0,0,0,0,3273,10712529,8.0935,1.2861,728
0,0,0,1,1,0.3822,0,0,0,0,0,101500,10302250000,11.5278,0,42150,1776622500,10.649,0,37238,1386668644,10.5251,0,0,1230,1512900,7.1148,0,4480.54,20075238.69,8.4075,1.1697,650.03
0,1,0,1,0,0.4828,0,0,0,0,1,0,0,0,0,16000,256000000,9.6803,0,5933.79,35209863.76,8.6884,0,0,0,0,0,0,2969,8814961,7.996,1.0611,171
0,0,0,0,1,0.1699,0,0,0,0,1,0,0,0,0,86925,7555955625,11.3728,0,91135.88,8305748623,11.4201,0,0,0,0,0,0,4577.5,20953506.25,8.4289,1.2611,947.84
0,0,0,0,1,0.597,0,0,0,0,0,209500,43890250000,12.2525,0,11400,129960000,9.3414,0,21656,468982336,9.983,0,0,0,0,0,0,4245.99,18028431.08,8.3537,1.0445,180.99
0,1,0,0,1,0.5872,0,0,0,0,1,0,0,0,0,39550,1564202500,10.5853,0,35500,1260250000,10.4773,0,0,1744,3041536,7.4639,0,4482.95,20096840.7,8.408,1.3532,1170
0,0,0,0,1,0.5897,0,1,0,0,0,120000,14400000000,11.6952,0,205433.35,42202861292,12.2329,0,99601.17,9920393065,11.5089,0,0,0,0,0,0,4162.76,17328570.82,8.3339,1.2013,697.51
0,0,0,0,0,0.5354,0,0,0,0,1,0,0,0,0,6275,39375625,8.7443,0,3621,13111641,8.1945,0,0,0,0,0,0,1491.72,2225228.558,7.3077,1.1709,217.72
0,0,0,1,0,0.6231,0,1,0,0,0,105000,11025000000,11.5617,0,21638,468203044,9.9822,0,6297,39652209,8.7478,0,0,0,0,0,0,3394.35,11521611.92,8.1299,1.1727,499.79
0,1,0,0,0,0.3972,0,0,0,0,0,211831,44872372561,12.2635,0,31121.46,968545272.5,10.3457,0,4000,16000000,8.294,0,0,0,0,0,0,7020.5,49287420.25,8.8566,0.965,-254.5
0,1,0,0,1,0.5872,0,0,0,0,0,173900.77,30241477807,12.0662,0,12853.2,165204750.2,9.4613,0,59231,3508311361,10.9892,0,0,0,0,0,0,4573.72,20918914.64,8.4281,1.0969,404
0,1,0,0,0,0.331,0,1,0,0,0,42500,1806250000,10.6573,0,62756.61,3938392099,11.047,0,92996.28,8648308094,11.4403,0,0,0,0,0,0,12114.86,146769832.8,9.4022,1.1393,1481
0,0,0,1,0,0.6255,0,0,0,0,0,95000,9025000000,11.4616,0,9915,98307225,9.2018,0,84372.38,7118698507,11.343,0,0,0,0,0,0,3575,12780625,8.1817,1.0956,312
0,0,0,1,1,0.5412,0,0,0,0,0,178000,31684000000,12.0895,0,7651,58537801,8.9426,0,52043.94,2708571691,10.8598,0,0,11838,140138244,9.3791,0,5801.88,33661811.53,8.6659,1.074,400
0,0,0,0,1,0.331,0,1,0,0,1,0,0,0,0,13000,169000000,9.4727,0,14164,200618896,9.5585,0,0,1400,1960000,7.2442,0,2070,4284900,7.6353,1.1728,305
0,0,0,0,1,0.5316,0,0,0,0,1,0,0,0,0,8132.68,66140483.98,9.0036,0,24252.28,588173085.2,10.0963,0,0,0,0,0,0,1695.12,2873431.814,7.4355,1.0631,100.68
0,1,0,0,1,0.5502,0,0,0,0,0,73000,5329000000,11.1982,0,25575,654080625,10.1494,0,88758.96,7878152980,11.3937,0,0,0,0,0,0,3604.84,12994871.43,8.19,1.3999,1029.84
0,0,0,0,0,0.3972,0,0,0,0,0,256000,65536000000,12.4529,0,60605,3672966025,11.0121,0,120803,14593364809,11.7019,0,0,2914,8491396,7.9773,0,6498.69,42232971.72,8.7794,1.1185,688.49
0,1,0,0,1,0.5296,0,0,0,0,0,111000,12321000000,11.6173,0,46951,2204396401,10.7569,0,48483,2350601289,10.789,0,0,0,0,0,0,2828.13,7998319.297,7.9474,1.0452,122.24
0,1,0,0,1,0.6743,0,0,0,0,0,110000,12100000000,11.6082,0,5837.92,34081309.93,8.6721,0,123342.86,15213461113,11.7227,0,0,0,0,0,0,2839.22,8061170.208,7.9513,1.0594,159.2
0,0,0,1,0,0.458,0,0,0,0,0,91850,8436422500,11.4279,0,6686,44702596,8.8078,0,18278,334085284,9.8135,0,0,7120.46,50700950.61,8.8707,0,4287.82,18385400.35,8.3635,1.1335,505
0,0,0,0,0,0.5792,0,0,0,0,0,95000,9025000000,11.4616,0,23509.94,552717278.8,10.0652,0,4365.54,19057939.49,8.3815,0,0,0,0,0,0,1491,2223081,7.3072,1.2898,335
0,1,0,0,0,0.331,0,0,0,0,1,0,0,0,0,49188.23,2419481971,10.8034,0,8720.34,76044329.72,9.0734,0,0,0,0,0,0,3268.97,10686164.86,8.0922,1.0627,192.97
0,1,0,1,1,0.458,0,0,0,0,0,121500,14762250000,11.7077,0,51585,2661012225,10.851,0,24573,603832329,10.1094,0,0,2500,6250000,7.824,0,5529,30569841,8.6178,1.119,588
0,1,0,0,0,0.4455,0,0,0,0,0,432400,1.8697E+11,12.9771,0,101835,10370367225,11.5311,0,308753,95328415009,12.6403,0,0,1000,1000000,6.9078,0,13519,182763361,9.5119,1.0274,360
0,0,0,0,0,0.4936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0.4293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,625000000,10.1266,1.578,9157
0,0,0,1,1,0.6743,0,0,0,0,1,0,0,0,0,6766,45778756,8.8197,0,41154,1693651716,10.6251,0,0,0,0,0,0,1076.71,1159304.424,6.9817,1.2988,247.71
0,1,0,0,1,0.596,0,0,0,0,1,0,0,0,0,25556,653109136,10.1486,0,11429,130622041,9.3439,0,0,1794,3218436,7.4922,0,4396.67,19330707.09,8.3886,1.1592,603.67
0,0,0,0,0,0.597,0,0,0,0,0,247136,61076202496,12.4177,0,13907.5,193418556.3,9.5402,0,72424,5245235776,11.1903,0,0,0,0,0,0,1818.92,3308469.966,7.506,0.926,-145.26
0,0,0,0,1,0.1699,0,0,0,0,0,475000,2.25625E+11,13.0711,0,25544,652495936,10.1482,0,27443.91,753168196.1,10.2199,0,0,0,0,0,0,4790,22944100,8.4743,1.1022,444
0,0,0,1,0,0.6488,0,0,0,0,1,0,0,0,0,5096,25969216,8.5362,0,350,122500,5.8579,0,0,0,0,0,0,1191,1418481,7.0825,0.9924,-9.12
0,0,0,0,0,0.6421,0,0,0,0,0,1229815,1.51244E+12,14.0224,0,199930,39972004900,12.2057,0,102152.65,10435163902,11.5342,0,0,0,0,0,0,7500,56250000,8.9227,1.0274,200
0,0,0,0,0,0.5514,0,0,0,0,0,80000,6400000000,11.2898,0,71830.89,5159676758,11.1821,0,128208.71,16437473320,11.7614,0,0,6800,46240000,8.8247,0,5232.31,27377067.94,8.5626,1.6464,2054.33
0,0,0,0,0,0.3525,0,0,0,0,0,200000,40000000000,12.2061,0,3500,12250000,8.1605,0,899.71,809478.0841,6.8021,0,0,800,640000,6.6846,0,3966.67,15734470.89,8.2857,1.0587,220
0,1,0,0,0,0.4936,0,0,0,0,0,155000,24025000000,11.9512,0,14116,199261456,9.5551,0,54947,3019172809,10.9141,0,0,0,0,0,0,4244.02,18011705.76,8.3533,1.0666,265.02
0,0,0,1,0,0.5883,0,1,0,0,1,0,0,0,0,3727,13890529,8.2234,0,5353,28654609,8.5854,0,0,0,0,0,0,2043,4173849,7.6222,1.0792,150
0,0,0,0,1,0.597,0,0,0,0,0,149000,22201000000,11.9117,0,60888.71,3707435005,11.0168,0,165807.87,27492249754,12.0186,0,0,0,0,0,0,7027.57,49386740.1,8.8576,1.1628,983.66
0,0,0,0,0,0.4406,0,0,0,0,0,1055000,1.11303E+12,13.8691,0,63850,4076822500,11.0643,0,29784,887086656,10.3017,1,0,0,0,0,0,14530.33,211130489.9,9.584,1.0254,360.15
0,0,0,0,0,0.4406,0,0,0,0,0,130000,16900000000,11.7753,0,4335,18792225,8.3745,0,131257.06,17228415800,11.7849,0,0,0,0,0,0,6056.04,36675620.48,8.7088,1.1104,602.04
0,1,0,0,1,0.6421,0,0,0,0,0,300000,90000000000,12.6115,0,17310,299636100,9.759,0,27803.15,773015149.9,10.2329,0,0,0,0,0,0,4348,18905104,8.3775,1.0538,222
0,0,0,0,1,0.5887,0,0,0,0,0,55000,3025000000,10.9151,0,8050,64802500,8.9934,0,70748.94,5005412511,11.1669,0,0,0,0,0,0,2622.34,6876667.076,7.8718,1.848,1203.34
0,1,0,0,1,0.4709,0,1,0,0,0,93000,8649000000,11.4404,0,19099,364771801,9.8574,0,1113,1238769,7.0148,0,0,310.58,96459.9364,5.7384,0,3634,13205956,8.1981,1.4285,1090
0,1,0,0,1,0.5897,0,0,0,0,1,0,0,0,0,82889.93,6870740495,11.3253,0,33792.89,1141959415,10.428,0,0,2083.36,4340388.89,7.6417,0,6389.68,40828010.5,8.7624,1.4957,2117.68
0,0,0,1,0,0.5354,0,0,0,0,0,69300,4802490000,11.1462,0,10025,100500625,9.2128,0,15962.61,254804918,9.678,0,0,0,0,0,0,1393.32,1941340.622,7.2394,1.2753,300.75
0,0,1,0,0,0.1699,0,0,0,1,0,140000,19600000000,11.8494,0,15000,225000000,9.6158,0,14794.38,218873679.6,9.602,0,1,0,0,0,0,8000,64000000,8.9872,1.0323,250
0,0,0,0,0,0.1699,0,0,0,0,1,0,0,0,0,141663,20068405569,11.8612,0,60667,3680484889,11.0132,0,0,0,0,0,0,4743,22496049,8.4644,1.1484,613
0,0,1,0,0,0.1699,0,0,0,0,0,500000,2.5E+11,13.1224,0,54800,3003040000,10.9114,0,272,73984,5.6058,0,0,4575.73,20937305.03,8.4285,0,3500,12250000,8.1605,1.3645,935
0,1,0,0,1,0.441,0,0,0,0,0,405000,1.64025E+11,12.9116,0,49065,2407374225,10.8009,0,60527.42,3663568572,11.0109,0,0,0,0,0,0,6145,37761025,8.7234,1.139,750
0,0,0,0,0,0.458,0,0,0,0,0,78800,6209440000,11.2747,0,12074,145781476,9.3988,0,26053.67,678793720.5,10.1679,0,0,2800,7840000,7.9374,0,2213.15,4898032.923,7.7022,1.2206,400
0,0,0,1,0,0.331,0,1,0,0,1,0,0,0,0,1220,1488400,7.1066,0,3232.25,10447440.06,8.0809,0,0,50,2500,3.912,0,1524.22,2323246.608,7.3292,2.7713,974.22
0,0,1,1,0,0.5514,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,0,0,0,0.4739,0,0,0,0,0,85000,7225000000,11.3504,0,13150,172922500,9.4842,0,53600,2872960000,10.8893,0,0,0,0,0,0,3511.58,12331194.1,8.1638,1.8863,1650
0,1,0,1,1,0.331,0,1,0,0,1,0,0,0,0,18169.06,330114741.3,9.8075,0,31690.86,1004310608,10.3638,0,0,0,0,0,0,3721.46,13849264.53,8.2219,1.1579,507.46
0,0,1,0,0,0.3109,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,1,0.3096,0,0,0,0,0,186000,34596000000,12.1335,0,17641,311204881,9.778,0,55695.87,3102029935,10.9277,0,0,2500,6250000,7.824,0,8613.56,74193415.87,9.0611,1.0239,200.93
0,0,0,0,1,0.4523,0,1,0,0,1,0,0,0,0,12020.68,144496747.7,9.3944,0,3513.14,12342152.66,8.1643,0,0,0,0,0,0,1456,2119936,7.2834,1.1761,218
0,0,1,1,0,0.1943,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,0,0,0,0,0.5296,0,0,0,0,0,395000,1.56025E+11,12.8866,0,200076.29,40030521820,12.2065,0,4620,21344400,8.4381,0,0,0,0,0,0,2237,5004169,7.7129,0.5605,-1754
0,0,0,1,0,0.6049,0,0,0,0,1,0,0,0,0,9987.79,99755949.08,9.2091,0,9990.02,99800499.6,9.2093,0,0,4409,19439281,8.3914,0,2450.97,6007253.941,7.8042,1.246,483.97
0,0,0,1,0,0.4406,0,0,0,0,0,230000,52900000000,12.3458,0,23169,536802561,10.0506,0,17080,291726400,9.7457,0,0,0,0,0,0,3877.34,15033765.48,8.2629,1.1728,571.34
0,0,0,0,1,0.6239,0,0,0,0,0,75000,5625000000,11.2252,0,26350,694322500,10.1792,0,17478.4,305494466.6,9.7687,0,0,0,0,0,0,3375.89,11396633.29,8.1244,1.2325,636.93
0,1,0,0,0,0.5296,0,0,0,0,0,240010,57604800100,12.3884,0,32382,1048593924,10.3854,0,38907,1513754649,10.5689,0,0,0,0,0,0,4858,23600164,8.4884,1.0236,112
0,1,0,0,0,0.5549,0,0,0,0,0,277130,76801036900,12.5322,0,157764.97,24889785759,11.9689,0,296606.61,87975481096,12.6002,0,0,4550,20702500,8.4229,0,16309.19,265989678.5,9.6995,1.915,7792.79
0,0,0,0,1,0.7439,0,0,0,0,0,85000,7225000000,11.3504,0,23436.31,549260626.4,10.062,0,46878.91,2197632203,10.7553,0,0,8107.55,65732367,9.0006,0,3795.56,14406275.71,8.2416,1.1529,503.3
0,1,0,0,1,0.4828,0,0,0,0,0,207000,42849000000,12.2405,0,15050,226502500,9.6191,0,64724.92,4189315269,11.0779,0,0,0,0,0,0,5715.02,32661453.6,8.6509,2.0615,2942.69
0,1,0,1,0,0.4293,0,0,0,0,0,90000,8100000000,11.4076,0,24820,616032400,10.1194,0,6438,41447844,8.77,0,0,3009,9054081,8.0094,0,2149,4618201,7.6728,2.0986,1125
0,0,0,1,1,0.4,0,0,0,0,0,40000,1600000000,10.5966,0,267.5,71556.25,5.5891,0,69780.95,4869380983,11.1531,0,0,0,0,0,0,1482.79,2198666.184,7.3017,1.3717,401.79
0,0,0,0,0,0.331,0,1,0,0,0,146000,21316000000,11.8914,0,13000,169000000,9.4727,0,69690,4856696100,11.1518,0,0,0,0,0,0,2893,8369449,7.97,5.318,2349
0,0,0,0,0,0.458,0,0,0,0,0,143600,20620960000,11.8748,0,21200,449440000,9.9618,0,19875,395015625,9.8972,0,0,12000,144000000,9.3927,0,3111.75,9682988.063,8.0429,1.0715,207.75
0,0,0,0,0,0.3525,0,0,0,0,1,0,0,0,0,24279,589469841,10.0974,0,5227.21,27323724.38,8.5616,0,0,0,0,0,0,1447,2093809,7.2772,1.8504,665
0,0,0,0,1,0.1699,0,0,0,0,1,0,0,0,0,5170.27,26731691.87,8.5507,0,37633,1416242689,10.5356,0,0,17405.56,302953518.9,9.7645,0,2053,4214809,7.6271,1.1971,338
0,0,0,0,0,0.298,0,0,0,0,0,275000,75625000000,12.5245,0,1500,2250000,7.3132,0,36587.11,1338616618,10.5075,0,0,0,0,0,0,3357,11269449,8.1188,1.0981,300
0,0,0,0,0,0.4239,0,0,0,0,0,187500,35156250000,12.1415,0,4050,16402500,8.3065,0,2440,5953600,7.7998,0,0,0,0,0,0,4487.8,20140348.84,8.4091,1.1155,464.8
0,1,0,0,0,0.5897,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,0,0.5296,0,0,0,0,0,211000,44521000000,12.2596,0,4250,18062500,8.3547,0,75736.31,5735988652,11.235,0,0,0,0,0,0,3432,11778624,8.1409,1.654,1357
0,0,0,0,1,0.4655,0,0,0,0,0,83000,6889000000,11.3266,0,16860,284259600,9.7327,0,31885.24,1016668530,10.3699,0,0,0,0,0,0,3772,14227984,8.2354,1.5294,1305.62
0,0,0,0,0,0.5883,0,1,0,0,0,7495,56175025,8.922,0,6650,44222500,8.8024,0,5927,35129329,8.6873,0,0,0,0,0,0,2184,4769856,7.6889,1.1047,207
0,1,0,0,0,0.5885,0,0,0,0,0,63200,3994240000,11.0541,0,21547.5,464294756.3,9.978,0,40118.55,1609498054,10.5996,0,0,0,0,0,0,946,894916,6.8522,0.5828,-677.26
0,1,0,0,1,0.3525,0,0,0,0,0,225000,50625000000,12.3239,0,9019,81342361,9.1071,0,76058,5784819364,11.2393,0,0,0,0,0,0,3860,14899600,8.2584,1.1454,490
0,1,0,0,0,0.4709,0,1,0,0,0,165000,27225000000,12.0137,0,37705,1421667025,10.5375,0,17128.23,293376262.9,9.7485,0,0,0,0,0,0,3424,11723776,8.1386,1.6613,1363
0,0,0,0,1,0.5742,0,0,0,0,1,0,0,0,0,2700,7290000,7.901,0,18369.55,337440367.2,9.8184,0,0,0,0,0,0,565,319225,6.3368,1.4487,175
0,1,0,0,1,0.6421,0,0,0,0,1,0,0,0,0,18235,332515225,9.8111,0,128774,16582743076,11.7658,0,0,0,0,0,0,4811,23145721,8.4787,1.1228,526
0,1,0,0,0,0.5897,0,1,0,0,0,279400,78064360000,12.5404,0,81048.87,6568919328,11.3028,0,49366.64,2437065145,10.807,0,0,3419.52,11693117.03,8.1373,0,4811.57,23151205.86,8.4788,1.7246,2021.57
0,0,0,0,0,0.1699,0,0,0,0,0,500000,2.5E+11,13.1224,0,106200,11278440000,11.5731,0,42615,1816038225,10.66,0,0,0,0,0,0,4994,24940036,8.516,1.1039,470
0,0,0,1,0,0.4709,0,1,0,0,0,108000,11664000000,11.5899,0,9076.37,82380492.38,9.1134,0,9499.94,90248860,9.159,0,0,0,0,0,0,3708.94,13756235.92,8.2185,1.3686,998.94
0,1,0,1,1,0.3972,0,0,0,0,0,275000,75625000000,12.5245,0,57825,3343730625,10.9652,0,26985.19,728200479.3,10.203,0,0,0,0,0,0,5474.47,29969821.78,8.6079,1.0921,461.47
0,0,0,0,1,0.4709,0,1,0,0,0,60000,3600000000,11.0021,0,2075,4305625,7.6377,0,112601.36,12679066274,11.6316,0,0,3676.68,13517975.82,8.2098,0,2445.74,5981644.148,7.8021,1.3625,650.65
0,0,0,1,0,0.4523,0,1,0,0,1,0,0,0,0,38960,1517881600,10.5703,0,28050.04,786804744,10.2417,0,0,0,0,0,0,4293.19,18431480.38,8.3648,1.2419,836.19
0,1,0,0,0,0.6579,0,0,0,0,0,150000,22500000000,11.9184,0,25655,658179025,10.1525,0,56889,3236358321,10.9489,0,0,0,0,0,0,2895.46,8383688.612,7.9709,1.0019,5.46
0,0,0,0,0,0.1699,0,0,0,0,0,615000,3.78225E+11,13.3294,0,151225,22869000625,11.9265,0,120439.3,14505624984,11.6989,0,0,0,0,0,0,11000,121000000,9.3057,0.9178,-985
0,0,0,0,1,0.6255,0,0,0,0,0,129000,16641000000,11.7676,0,7402,54789604,8.9095,0,305903,93576645409,12.631,0,0,0,0,0,0,4454.6,19843461.16,8.4017,1.0724,300.6
0,1,0,0,1,0.4,0,0,0,0,1,0,0,0,0,26704,713103616,10.1926,0,974.54,949728.2116,6.882,0,0,1,1,0,0,3496.98,12228869.12,8.1597,1.2436,685.03
0,1,0,0,1,0.5549,0,0,0,0,0,27900,778410000,10.2364,0,4780,22848400,8.4722,0,2858.35,8170164.722,7.958,0,0,0,0,0,0,2150,4622500,7.6732,1.1497,280
0,0,0,1,0,0.3822,0,0,0,0,1,0,0,0,0,8050,64802500,8.9934,0,68625.73,4709490818,11.1364,0,0,5459,29800681,8.605,0,2105.88,4434730.574,7.6525,1.1667,300.88
0,0,0,0,0,0.3822,0,1,0,0,1,0,0,0,0,3350,11222500,8.1167,0,29708.29,882582494.7,10.2992,0,0,0,0,0,0,2669,7123561,7.8895,1.0389,100
0,0,0,0,1,0.5549,0,0,0,0,0,150000,22500000000,11.9184,0,30960,958521600,10.3405,0,63073,3978203329,11.052,0,0,0,0,0,0,3125.42,9768250.176,8.0473,1.0332,100.42
0,0,0,0,1,0.5412,0,0,0,0,1,0,0,0,0,33253,1105762009,10.4119,0,24209,586075681,10.0945,0,0,0,0,0,0,1534,2353156,7.3356,1.0697,100
0,1,0,0,0,0.5885,0,0,0,0,0,151310,22894716100,11.9271,0,23095,533379025,10.0474,0,28588.77,817317770.1,10.2608,0,0,9633,92794689,9.1729,0,3300.31,10892046.1,8.1018,1.0013,4.31
0,0,0,0,0,0.1699,0,0,0,0,0,340000,1.156E+11,12.7367,0,32150,1033622500,10.3782,0,302151.92,91295782760,12.6187,0,0,0,0,0,0,7037,49519369,8.8589,1.0806,525
0,1,0,1,0,0.469,0,0,0,0,0,99000,9801000000,11.5029,0,54599,2981050801,10.9078,0,81205,6594252025,11.3047,0,0,0,0,0,0,7047,49660209,8.8604,1.4094,2047
0,1,0,1,1,0.6239,0,0,0,0,0,86600,7499560000,11.3691,0,98160,9635385600,11.4944,0,57392,3293841664,10.9577,0,0,0,0,0,0,2292,5253264,7.7372,1.0218,48.9
0,0,0,0,0,0.4523,0,1,0,0,0,65200,4251040000,11.0852,0,12895,166281025,9.4646,0,12599.16,158738832.7,9.4414,0,0,767.27,588703.2529,6.6428,0,4214.17,17759228.79,8.3462,1,0
0,1,0,1,1,0.3822,0,0,0,0,1,0,0,0,0,107900,11642410000,11.589,0,265092.63,70274102480,12.4878,0,0,0,0,0,0,8640.38,74656166.54,9.0642,1.0813,650
0,1,0,0,0,0.6028,0,0,0,0,0,13900,193210000,9.5396,0,4700,22090000,8.4553,0,36103,1303426609,10.4941,0,0,540,291600,6.2916,0,1804,3254416,7.4978,1.3216,439
0,0,0,0,0,0.1699,0,0,0,0,1,0,0,0,0,9500,90250000,9.159,0,24462,598389444,10.1049,0,0,0,0,0,0,3302,10903204,8.1023,1.0364,116
0,0,0,0,0,0.5296,0,0,0,0,0,225000,50625000000,12.3239,0,835,697225,6.7274,0,47990,2303040100,10.7787,0,0,0,0,0,0,4000,16000000,8.294,0.8649,-625
1,1,0,0,1,0.5296,0,0,0,1,0,140000,19600000000,11.8494,1,17889,320016321,9.7919,1,29784,887086656,10.3017,0,1,0,0,0,1,3301,10896601,8.102,1,0
0,1,0,0,1,0.4709,0,1,0,0,0,82100,6740410000,11.3157,0,54180,2935472400,10.9001,0,25563,653466969,10.1489,0,0,0,0,0,0,3584.22,12846633.01,8.1843,1.9374,1734.22
0,0,0,0,0,0.3525,0,0,0,0,0,180000,32400000000,12.1007,0,6300,39690000,8.7483,0,0,0,0,0,0,0,0,0,0,1000,1000000,6.9078,1.4815,325
0,1,0,0,1,0.7439,0,1,0,0,0,61800,3819240000,11.0317,0,15295,233937025,9.6353,0,36914.93,1362712057,10.5164,0,0,0,0,0,0,2417.37,5843677.717,7.7904,1.2287,450
0,1,0,0,1,0.458,0,0,0,0,0,67340,4534675600,11.1175,0,469878.56,2.20786E+11,13.0602,0,25315.85,640892261.2,10.1392,0,0,2275,5175625,7.7297,0,6344.12,40247858.57,8.7553,1.6292,2450.12
0,0,0,0,0,0.5514,0,0,0,0,0,275000,75625000000,12.5245,0,7546.92,56956001.49,8.9289,0,4819,23222761,8.4803,0,0,0,0,0,0,4436.58,19683242.1,8.3976,2.3759,2569.23
0,1,0,0,0,0.441,0,0,0,0,0,194000,37636000000,12.1756,0,6480,41990400,8.7765,0,20095.92,403846000.6,9.9083,0,0,0,0,0,0,3675,13505625,8.2093,1.43,1105
